Time,Particles > 2.5um / 0.1L air,Temperature,Gas,Pressure,Altitude,Humidity
263,4,34.9540234375,131800,1005.068932976901,68.33671414664494,19.264009454914675
264,4,34.9675,130825,1005.0822559583066,68.22506131020559,19.26484379099647
265,4,34.9794140625,131996,1005.0859834775912,68.19382316388405,19.28111743267896
266,4,34.98859375,131996,1005.0887398827686,68.17072341394373,19.317945183246334
267,4,34.9954296875,132292,1005.0964400976019,68.10619288359219,19.328731316740203
268,4,35.0036328125,132095,1005.0958358393063,68.11125676786888,19.324059679785325
269,4,35.0114453125,132095,1005.0981062760844,68.09222976985514,19.324544823449507
270,4,35.0227734375,133491,1005.0991126288183,68.08379621805214,19.299344481010905
271,4,35.035078125,132989,1005.0946885653457,68.12087130971749,19.28456749053613
272,4,35.0481640625,133089,1005.0933034481714,68.13247906957474,19.285378803527003
273,4,35.0630078125,132989,1005.0912851800782,68.14939287578356,19.28111911310709
274,4,35.072578125,133591,1005.0929212648539,68.1356818999225,19.27135260901606
275,4,35.0837109375,133289,1005.0953622132631,68.11522591240896,19.266862787628046
276,4,35.0930859375,132889,1005.0914025609137,68.14840918177596,19.236368684949863
277,4,35.1044140625,133692,1005.1011957698404,68.0663388641041,19.200823933663454
278,4,35.117890625,134711,1005.1004473443137,68.07261089377238,19.1809485749874
279,4,35.1313671875,133591,1005.1014563450871,68.06415516651896,19.155899269464896
280,4,35.1471875,133996,1005.0992760791743,68.08242645340181,19.130997717182787
281,4,35.1602734375,134403,1005.1066759560387,68.0204133805745,19.09558333075824
282,4,35.1712109375,133390,1005.1087926485311,68.00267496344273,19.065217157772963
283,4,35.1809765625,134098,1005.1125033685495,67.9715782664645,19.045128034279685
284,4,35.1903515625,133793,1005.1226067526784,67.88691002821696,19.01984623454054
285,2,35.198359375,133692,1005.1251919310722,67.86524586314904,18.994484666104253
286,2,35.2051953125,133895,1005.1240961000424,67.87442907856524,18.974224667705496
287,2,35.2114453125,133591,1005.12731438365,67.84745944040115,18.964268800450867
288,2,35.2161328125,134813,1005.1262110021698,67.85670591384964,18.964555418228898
289,2,35.2231640625,134506,1005.1271935056399,67.84847241269495,18.990833297387
290,2,35.2321484375,134506,1005.122586791222,67.88707730825752,19.0017242981512
291,0,35.241328125,133996,1005.1270928347116,67.84931604727849,19.022971570013702
292,0,35.2512890625,134301,1005.1258456787115,67.8597673714837,19.018410739531138
293,0,35.25890625,134506,1005.1189950808799,67.91717643052617,19.013706198395095
294,0,35.26515625,133895,1005.1169361365676,67.93443076112396,18.977893457134176
295,0,35.2719921875,133793,1005.1140793799697,67.95837095226047,18.947294421699834
296,0,35.279609375,134403,1005.1160211091997,67.94209886731173,18.921917367822818
297,0,35.2878125,134403,1005.115406265234,67.94725138175106,18.90691476632807
298,0,35.2940625,134403,1005.1133463771968,67.9645136708474,18.896961343546014
299,0,35.3012890625,134403,1005.112887980233,67.96835513639854,18.89223488490192
300,0,35.308125,134916,1005.1223411906338,67.88913547872811,18.882317805713548
